L_M9BTM9	205.45	224.95	244.45	91.33	16
L_M9CK58	167.76	335.00	502.24	50.08	3
L_M9FNH4	906.22	916.30	926.38	98.90	17
L_M9FT7Z	258.84	262.40	265.96	98.64	17
L_M9FX7P	939.94	1003.25	1066.56	93.69	20
L_M9H3N1	626.30	677.60	728.90	92.43	21
L_M9LQX7	3220.78	3517.00	3813.22	91.58	19
L_M9M4BD	485.11	524.70	564.29	92.46	19
L_M9PB7S	711.11	1048.25	1385.39	67.84	6
L_M9WTB8	373.17	383.10	393.03	97.41	18
L_M9XY0R	685.08	708.80	732.52	96.65	17
L_MB1YM7	825.04	870.70	916.36	94.76	19
L_MB4YYH	2534.18	2549.15	2564.12	99.41	20
L_MB5HFP	425.68	434.80	443.92	97.90	16
L_MB5K3C	468.73	488.60	508.47	95.93	19
L_MB6MN7	828.26	914.10	999.94	90.61	27
L_MB8H47	2110.29	2186.50	2262.71	96.51	17
L_MB9KWM	586.56	594.20	601.84	98.72	20
L_MB9N37	195.60	238.60	281.60	81.98	5
L_MBDGGC	640.03	667.90	695.77	95.83	17
L_MBGVJQ	1230.23	1297.10	1363.97	94.85	17
L_MBHCM2	534.91	546.40	557.89	97.90	20
L_MBHSR6	1100.20	1164.40	1228.60	94.49	20
L_MBMNMW	1423.69	1469.80	1515.91	96.86	18
L_MBN07H	915.72	1010.90	1106.08	90.58	18
L_MBS2SM	758.98	800.20	841.42	94.85	18
L_MBVHFH	2387.05	2527.60	2668.15	94.44	19
L_MBVWQS	164.63	256.25	347.87	64.24	26
L_MBZTTC	569.55	593.05	616.55	96.04	18
L_MC0M6C	807.46	825.70	843.94	97.79	18
L_MC4ZNT	1618.73	1840.60	2062.47	87.95	22
L_MC8HNV	690.31	703.80	717.29	98.08	15
L_MC8P84	177.60	250.10	322.60	71.01	5
L_MCBDNV	1515.92	1896.50	2277.08	79.93	26
L_MCDFK7	1275.90	1405.55	1535.20	90.78	6
L_MCF39J	1364.38	1409.60	1454.82	96.79	17
L_MCGDV1	739.91	758.00	776.09	97.61	7
L_MCHRJ1	1991.07	2080.10	2169.13	95.72	18
L_MCJ7MB	1934.08	2143.05	2352.02	90.25	24
L_MCJX25	1835.05	1890.80	1946.55	97.05	17
L_MCKQLY	633.78	646.90	660.02	97.97	16
L_MCM22V	363.83	385.85	407.87	94.29	16
L_MCM5YZ	213.10	216.95	220.80	98.22	16
L_MCMRGF	377.03	392.00	406.97	96.18	18
L_MCVCJ2	205.86	210.60	215.34	97.75	17
L_MCW3DP	1221.68	1366.60	1511.52	89.40	20
L_MCY3Q4	348.31	430.30	512.29	80.95	17
L_MD1T3H	200.36	205.40	210.44	97.55	17
L_MD36H6	421.23	472.60	523.97	89.13	6
L_MD6JZ7	316.00	337.20	358.40	93.71	17
L_MD7957	942.04	987.70	1033.36	95.38	20
L_MD8SQY	394.16	427.15	460.14	92.28	18
L_MDFMNJ	647.48	654.60	661.72	98.91	17
L_MDGRGV	1441.37	1643.30	1845.23	87.71	27
L_MDHM1G	708.41	768.60	828.79	92.17	15
L_MDJN7Q	987.77	1006.90	1026.03	98.10	17
L_MDK7TZ	824.55	879.85	935.15	93.71	6
L_MDKFKZ	1710.91	1967.70	2224.49	86.95	25
L_MDMVGL	1041.72	1060.10	1078.48	98.27	17
L_MDNTYJ	656.43	675.70	694.97	97.15	16
L_MDRB4T	138.00	182.70	227.40	75.53	4
L_MDSFR7	756.07	819.75	883.43	92.23	16
L_MDXGTB	7.91	225.70	443.49	3.50	5
L_MDXT1Q	872.39	920.20	968.01	94.80	24
L_MF0SJ6	460.95	493.20	525.45	93.46	6
L_MF1225	361.03	412.40	463.77	87.54	6
L_MF23TV	1610.37	1659.00	1707.63	97.07	21
L_MF2YY7	311.82	334.80	357.78	93.14	17
L_MF4H03	128.96	568.70	1008.44	22.68	31
L_MF7ZD7	982.00	1032.70	1083.40	95.09	19
L_MFBFM5	2837.40	3421.40	4005.40	82.93	25
L_MFDBXZ	1347.10	1453.70	1560.30	92.67	17
L_MFDP3C	-13.11	266.80	546.71	-4.92	13
L_MFDQBF	209.64	251.60	293.56	83.32	17
L_MFFQ43	454.26	472.20	490.14	96.20	15
L_MFGHFL	293.86	303.20	312.54	96.92	20
L_MFJBC4	429.78	432.60	435.42	99.35	16
L_MFKLL9	2101.83	2168.70	2235.57	96.92	17
L_MFKLRN	639.90	724.70	809.50	88.30	18
L_MFM68K	1396.80	1580.20	1763.60	88.39	25
L_MFN4RC	1006.38	1026.10	1045.82	98.08	17
L_MFPBLB	1633.69	1816.20	1998.71	89.95	19
L_MFQGZQ	615.51	669.85	724.19	91.89	20
L_MFQS7D	308.76	315.95	323.14	97.72	6
L_MFRN9Q	705.62	754.40	803.18	93.53	19
L_MFV947	835.35	848.40	861.45	98.46	18
L_MFVBYD	423.73	477.70	531.67	88.70	17
L_MFVTM5	618.13	672.10	726.07	91.97	17
L_MFZXQV	728.56	786.75	844.94	92.60	18
L_MG1L1D	114.28	120.95	127.62	94.48	6
L_MG7TCH	846.35	882.75	919.15	95.88	18
L_MG9RQJ	633.41	647.20	660.99	97.87	15
L_MGBF97	1651.47	1819.60	1987.73	90.76	21
L_MGBLFZ	-13.67	138.00	289.67	-9.91	6
L_MGG9HS	1850.93	1924.10	1997.27	96.20	16
L_MGK15Q	352.87	386.90	420.93	91.21	18
L_MGKBZQ	829.96	920.10	1010.24	90.20	16
L_MGLTX0	1014.24	1358.50	1702.76	74.66	7
L_MGMDY8	1226.79	1234.80	1242.81	99.35	17
L_MGP4G6	268.70	292.05	315.40	92.00	18
L_MGP5WP	1024.21	1076.40	1128.59	95.15	19
L_MGR6NS	247.89	268.50	289.11	92.32	5
L_MGS6VJ	3470.42	3618.90	3767.38	95.90	18
L_MGW2DL	321.33	324.30	327.27	99.09	15
L_MGWFX3	207.30	207.60	207.90	99.86	6
L_MH3QBS	657.27	676.10	694.93	97.22	19
L_MH63HL	246.54	326.30	406.06	75.56	7
L_MH6BMX	310.82	355.30	399.78	87.48	21
L_MH8VKT	621.75	634.95	648.15	97.92	18
L_MHCPY8	251.58	279.60	307.62	89.98	7
L_MHCRDR	164.98	495.90	826.82	33.27	29
L_MHF6SB	430.41	461.10	491.79	93.34	9
L_MHH1B9	668.78	716.45	764.12	93.35	16
L_MHHB4D	1522.90	1537.50	1552.10	99.05	16
L_MHKMPP	907.75	933.70	959.65	97.22	17
L_MHKS03	590.98	597.80	604.62	98.86	15
L_MHLT34	162.83	188.70	214.57	86.29	4
L_MHMJG5	128.51	312.80	497.09	41.08	7
L_MHNVWS	244.61	258.40	272.19	94.66	14
L_MHP3JG	1119.38	1190.40	1261.42	94.03	17
L_MHPWRH	368.55	432.60	496.65	85.19	9
L_MHQDQR	499.10	512.15	525.20	97.45	16
L_MHS1KS	528.85	652.20	775.55	81.09	23
L_MHS812	1129.18	1161.20	1193.22	97.24	18
L_MHSRV3	1159.60	1197.70	1235.80	96.82	19
L_MHV1BY	3274.31	3462.30	3650.29	94.57	17
L_MHW89X	595.19	649.60	704.01	91.62	21
L_MHWD5V	1345.51	1410.60	1475.69	95.39	17
L_MHYCFH	1079.29	1121.40	1163.51	96.25	18
L_MHYKTV	683.99	708.60	733.21	96.53	15
L_MHZL3P	231.77	255.20	278.63	90.82	16
L_MJ1H1L	111.70	135.50	159.30	82.44	4
L_MJ2NKP	38.56	188.90	339.24	20.42	11
L_MJ2QR4	2257.35	2274.10	2290.85	99.26	18
L_MJ2Y95	888.11	1268.40	1648.69	70.02	24
L_MJ3BPT	1111.12	1138.40	1165.68	97.60	21
L_MJ3L0L	445.44	468.05	490.66	95.17	16
L_MJ7NP7	1452.46	2315.70	3178.94	62.72	22
L_MJ818K	980.19	1013.40	1046.61	96.72	17
L_MJDJWB	1253.69	1504.25	1754.81	83.34	22
L_MJF3X7	430.05	451.10	472.15	95.33	15
L_MJFSJS	138.72	170.60	202.48	81.32	5
L_MJJVWS	188.92	192.85	196.78	97.96	4
L_MJKN3G	191.78	211.50	231.22	90.68	17
L_MJM6HQ	781.50	845.10	908.70	92.47	19
L_MJM8CB	104.41	116.05	127.69	89.97	16
L_MJMPGW	198.31	384.60	570.89	51.56	6
L_MJQHZB	716.25	729.00	741.75	98.25	18
L_MJX0S4	1248.81	1279.80	1310.79	97.58	19
L_MJX6XH	1411.83	1482.85	1553.87	95.21	18
L_MJXRWG	58.55	135.50	212.45	43.21	7
L_MK13F2	575.17	649.60	724.03	88.54	23
L_MK35WZ	815.87	843.30	870.73	96.75	19
L_MK4FH5	2155.92	2206.55	2257.18	97.71	20
L_MK4VX9	672.41	692.50	712.59	97.10	18
L_MK4XDV	398.57	406.50	414.43	98.05	40
L_MK6BF7	117.10	268.70	420.30	43.58	4
L_MK7VH8	756.80	782.30	807.80	96.74	19
L_MK8G2W	363.54	371.10	378.66	97.96	18
L_MK8TQ4	1509.49	1623.50	1737.51	92.98	15
L_MKB1QW	640.03	727.65	815.27	87.96	18
L_MKB546	1569.59	1655.65	1741.71	94.80	18
L_MKFV2Y	1559.27	1624.50	1689.73	95.98	18
L_MKG1CL	686.16	805.95	925.74	85.14	26
L_MKHN5K	276.95	291.70	306.45	94.94	16
L_MKHT65	3900.70	4107.75	4314.80	94.96	16
L_MKJ0Q2	572.55	611.10	649.65	93.69	18
L_MKL94H	5403.16	5595.90	5788.64	96.56	21
L_MKNSM3	112.55	168.30	224.05	66.88	21
L_MKPGK6	2557.33	2649.10	2740.87	96.54	19
L_MKS334	1482.34	1562.10	1641.86	94.89	17
L_MKW1LL	3142.82	3498.05	3853.28	89.84	20
L_MKY9GS	845.54	891.35	937.16	94.86	18
L_MKZPDV	576.23	625.60	674.97	92.11	19
L_ML0G18	412.18	440.50	468.82	93.57	19
L_ML18YL	3137.45	3193.20	3248.95	98.25	19
L_ML2G2S	955.73	996.50	1037.27	95.91	19
L_ML7N1R	220.30	309.40	398.50	71.20	4
L_ML9KDC	501.89	554.45	607.01	90.52	18
L_MLC49Y	338.73	353.85	368.97	95.73	16
L_MLCS46	145.70	367.50	589.30	39.65	3
L_MLD3XD	767.88	804.80	841.72	95.41	20
L_MLHP9Q	256.39	449.35	642.31	57.06	4
L_MLKB1M	709.81	719.00	728.19	98.72	17
L_MLLYD7	2792.04	3023.10	3254.16	92.36	22
L_MLM2YX	666.41	692.80	719.19	96.19	17
L_MLN5X6	1385.48	1464.50	1543.52	94.60	20
L_MLRKWF	613.17	728.00	842.83	84.23	14
L_MLVCPL	407.65	424.85	442.05	95.95	16
L_MLWN07	290.29	306.90	323.51	94.59	15
L_MM2TMH	994.72	1192.20	1389.68	83.44	18
L_MM38X6	307.04	314.90	322.76	97.50	17
L_MM54RN	1915.31	1984.40	2053.49	96.52	17
L_MM796D	803.33	938.10	1072.87	85.63	18
L_MM8689	466.95	471.40	475.85	99.06	17
L_MMC0DT	475.54	491.85	508.16	96.68	16
L_MMF8TZ	393.03	437.80	482.57	89.77	21
L_MMHBP0	357.08	363.90	370.72	98.13	17
L_MMKDWT	583.64	595.20	606.76	98.06	17
L_MMKFTC	497.07	520.50	543.93	95.50	17
L_MMKSJ7	237.45	275.55	313.65	86.17	18
L_MML64J	64.33	403.10	741.87	15.96	8
L_MMNG75	558.60	571.50	584.40	97.74	16
L_MMPGDQ	1895.40	1968.20	2041.00	96.30	18
L_MMPR8P	831.52	965.40	1099.28	86.13	19
L_MMVKNC	695.15	727.40	759.65	95.57	16
L_MMWXMB	475.29	518.95	562.61	91.59	20
L_MMXGFK	616.05	1167.80	1719.55	52.75	22
L_MMY6XC	287.86	305.50	323.14	94.22	16
L_MN00BK	966.91	984.70	1002.49	98.19	17
L_MN1FNM	1578.97	1668.30	1757.63	94.65	18
L_MN3BHX	540.71	550.50	560.29	98.22	15
L_MN5N8Y	662.69	725.70	788.71	91.32	17
L_MND8VZ	85.36	214.20	343.04	39.85	7
L_MNF9T2	449.82	455.60	461.38	98.73	19
L_MNFRQQ	974.40	1068.10	1161.80	91.23	17
L_MNHDLS	964.99	987.60	1010.21	97.71	18
L_MNHFWC	201.81	245.40	288.99	82.24	9
L_MNJPLV	357.17	469.70	582.23	76.04	5
L_MNK90Q	2725.98	2885.80	3045.62	94.46	15
L_MNQH3N	278.10	316.65	355.20	87.83	6
L_MNSBFK	1035.27	1092.50	1149.73	94.76	22
L_MNWM24	207.70	231.50	255.30	89.72	18
L_MNYWD0	1744.80	2238.80	2732.80	77.93	21
L_MNZBK2	772.06	813.20	854.34	94.94	22
L_MNZFV3	327.92	542.60	757.28	60.43	31
L_MNZNKN	174.12	556.85	939.58	31.27	32
L_MP0D43	1742.20	1778.45	1814.70	97.96	18
L_MP2677	800.48	816.20	831.92	98.07	15
L_MP2KB5	2145.07	2228.10	2311.13	96.27	22
L_MP2PD2	443.29	463.60	483.91	95.62	16
L_MP3HK1	352.78	372.80	392.82	94.63	16
L_MPC0BY	674.08	735.90	797.72	91.60	19
L_MPCWN2	1363.09	1950.20	2537.31	69.89	20
L_MPCX3N	1052.49	1303.20	1553.91	80.76	25
L_MPD2ZL	820.98	947.00	1073.02	86.69	51
L_MPD82W	925.46	1073.65	1221.84	86.20	16
L_MPDGSM	234.42	235.90	237.38	99.37	2
L_MPGVBZ	20.42	28.50	36.58	71.65	16
L_MPKGKL	606.01	613.35	620.69	98.80	16
L_MPNH1Z	404.56	426.50	448.44	94.86	18
L_MPPZHL	572.82	618.85	664.88	92.56	18
L_MPWHGZ	735.54	754.00	772.46	97.55	20
L_MPZ5Z8	2231.72	2318.90	2406.08	96.24	19
L_MQ0NRM	499.58	527.60	555.62	94.69	19
L_MQ0X39	415.23	434.80	454.37	95.50	16
L_MQ1Z17	404.12	460.90	517.68	87.68	17
L_MQ2JV0	1127.34	1207.25	1287.16	93.38	20
L_MQ2XTN	206.29	212.00	217.71	97.31	16
L_MQ3DMD	364.04	448.40	532.76	81.19	5
L_MQ3SY8	695.59	705.60	715.61	98.58	18
L_MQ45TK	107.09	208.80	310.51	51.29	6
L_MQ4T1S	1162.50	1223.95	1285.40	94.98	16
L_MQ4W43	-105.46	400.70	906.86	-26.32	5
L_MQ5FVD	1869.50	1901.15	1932.80	98.34	18
L_MQ5W3T	1829.63	1859.95	1890.27	98.37	18
L_MQ6FKF	1045.78	1127.40	1209.02	92.76	20
L_MQ6G5C	2249.69	2363.70	2477.71	95.18	19
L_MQ73VL	872.89	906.40	939.91	96.30	17
L_MQBQZZ	274.05	324.90	375.75	84.35	25
L_MQGQDD	1665.92	1872.15	2078.38	88.98	18
L_MQJP63	33.79	186.50	339.21	18.12	6
L_MQKZ8V	141.28	263.00	384.72	53.72	7
L_MQMLYJ	632.41	726.85	821.29	87.01	18
L_MQQMPZ	694.55	924.50	1154.45	75.13	30
L_MQR768	1085.34	1194.90	1304.46	90.83	25
L_MQRZ7X	343.03	354.45	365.87	96.78	16
L_MQSZZJ	574.07	650.65	727.23	88.23	22
L_MQVJXS	1310.37	1333.50	1356.63	98.27	19
L_MQVKRF	398.79	434.00	469.21	91.89	14
L_MR0DPG	794.09	912.10	1030.11	87.06	24
L_MR1NQP	758.21	792.90	827.59	95.62	17
L_MR2756	509.48	2655.10	4800.72	19.19	33
L_MR2BNR	312.85	384.90	456.95	81.28	18
L_MR2MMR	937.72	944.10	950.48	99.32	15
L_MR4SHZ	739.02	766.60	794.18	96.40	19
L_MR6RTT	428.16	477.90	527.64	89.59	18
L_MR7LNN	489.50	538.35	587.20	90.93	16
L_MRCB9J	215.25	241.20	267.15	89.24	7
L_MRDVDW	604.46	647.60	690.74	93.34	19
L_MRF6T1	209.70	254.10	298.50	82.53	16
L_MRGWHS	795.14	824.50	853.86	96.44	20
L_MRMXXB	1040.35	1057.70	1075.05	98.36	19
L_MRP94V	1522.41	1583.20	1643.99	96.16	23
L_MRQTK0	198.97	217.80	236.63	91.35	3
L_MRRW0F	595.82	627.40	658.98	94.97	17
L_MRTT08	981.67	1072.70	1163.73	91.51	17
L_MRVLZP	439.63	450.75	461.87	97.53	18
L_MRVQ0X	80.46	127.90	175.34	62.91	6
L_MRW7CY	267.49	298.25	329.01	89.69	16
L_MRX4K4	119.30	119.30	119.30	100.00	1
L_MRZSWJ	407.09	487.00	566.91	83.59	17
L_MS0NC4	593.78	649.75	705.72	91.39	20
L_MS1C4V	997.20	1063.40	1129.60	93.77	18
L_MS3L2T	613.78	663.00	712.22	92.58	20
L_MS80QJ	601.74	617.60	633.46	97.43	17
L_MS88YT	126.44	131.55	136.66	96.11	4
L_MS8FK9	491.25	504.30	517.35	97.41	17
L_MS8GJ4	905.76	1004.80	1103.84	90.14	17
L_MS8KSK	590.34	613.25	636.16	96.26	16
L_MSBWTX	1627.77	1712.20	1796.63	95.07	18
L_MSF41C	755.47	790.90	826.33	95.52	17
L_MSK5M3	406.58	424.15	441.72	95.86	16
L_MSKP84	799.89	824.35	848.81	97.03	18
L_MSKT8Q	597.11	627.80	658.49	95.11	23
L_MSKWT1	92.39	140.50	188.61	65.76	6
L_MSLQ6M	918.20	961.20	1004.20	95.53	7
L_MSLSH4	298.51	338.10	377.69	88.29	7
L_MSPJL3	630.45	658.25	686.05	95.78	16
L_MSVW8D	316.42	339.10	361.78	93.31	19
L_MSWC52	121.85	918.60	1715.35	13.26	41
L_MSY4XC	701.54	815.70	929.86	86.00	19
L_MSZMSQ	196.57	200.05	203.53	98.26	16
L_MSZRP9	662.84	689.30	715.76	96.16	18
L_MT1MQQ	9300.64	9781.30	10261.96	95.09	18
L_MT5DS5	513.53	652.60	791.67	78.69	5
L_MT6K05	103.12	241.00	378.88	42.79	5
L_MT7VR8	69.55	248.20	426.85	28.02	7
L_MT8HNF	184.05	192.80	201.55	95.46	15
L_MTHH31	1208.73	1249.50	1290.27	96.74	21
L_MTHKX0	797.06	830.20	863.34	96.01	16
L_MTHT8Q	681.99	732.10	782.21	93.16	23
L_MTHTHR	429.63	457.50	485.37	93.91	17
L_MTKKCR	830.15	919.70	1009.25	90.26	21
L_MTKNFM	154.44	195.80	237.16	78.87	7
L_MTM3K4	553.69	556.80	559.91	99.44	15
L_MTMHQD	1647.67	1862.50	2077.33	88.47	20
L_MTQDS4	113.29	129.30	145.31	87.62	7
L_MTTVTT	1606.93	1822.20	2037.47	88.19	19
L_MTV5DT	15.60	1272.70	2529.80	1.23	30
L_MTVJG3	934.93	1129.30	1323.67	82.79	17
L_MTWTNP	498.82	547.75	596.68	91.07	16
L_MTWZ1L	575.74	612.95	650.16	93.93	18
L_MTYRV1	620.56	781.50	942.44	79.41	22
L_MV0Z9W	1433.96	1643.30	1852.64	87.26	17
L_MV198Y	515.33	530.90	546.47	97.07	18
L_MV1HNC	809.60	831.10	852.60	97.41	17
L_MV1LK5	703.16	740.60	778.04	94.95	20
L_MV2ZCZ	689.57	806.10	922.63	85.54	19
L_MV53V0	-1.94	133.05	268.04	-1.46	4
L_MV87M4	191.44	230.65	269.86	83.00	6
L_MV9NXG	1148.70	1229.50	1310.30	93.43	17
L_MVC56C	87.44	244.45	401.46	35.77	6
L_MVD4N8	854.60	910.20	965.80	93.89	19
L_MVFMYC	1124.96	1232.75	1340.54	91.26	18
L_MVFXBM	116.03	135.30	154.57	85.75	3
L_MVGPG2	1007.14	1187.35	1367.56	84.82	30
L_MVHJC5	616.93	666.15	715.37	92.61	18
L_MVJ14Q	13.85	158.70	303.55	8.73	7
L_MVKF00	818.78	825.75	832.72	99.16	18
L_MVKT24	825.13	865.90	906.67	95.29	20
L_MVN1L4	1359.58	1447.05	1534.52	93.96	18
L_MVNC82	417.21	431.00	444.79	96.80	17
L_MVPSV6	985.32	1055.00	1124.68	93.40	16
L_MVQMB6	659.43	666.10	672.77	99.00	17
L_MVSJ19	107.40	137.65	167.90	78.03	6
L_MVSJ84	435.30	454.35	473.40	95.81	18
L_MVSWX8	634.55	709.05	783.55	89.49	20
L_MVV84B	712.96	764.70	816.44	93.23	19
L_MVW3GC	83.63	1125.60	2167.57	7.43	21
L_MVWQXW	993.85	1051.30	1108.75	94.54	18
L_MVX3YR	193.10	312.00	430.90	61.89	26
L_MVY5G0	209.69	223.70	237.71	93.74	4
L_MVZ64Y	123.89	142.05	160.21	87.21	4
L_MW2N1T	324.83	504.60	684.37	64.37	24
L_MW8QXX	1111.24	1136.00	1160.76	97.82	19
L_MW8S7B	105.92	361.15	616.38	29.33	4
L_MW91QC	624.86	715.00	805.14	87.39	21
L_MW9WQ9	355.50	376.85	398.20	94.33	6
L_MWB36F	937.18	969.20	1001.22	96.70	19
L_MWC5B1	614.36	636.30	658.24	96.55	17
L_MWF690	901.99	937.20	972.41	96.24	22
L_MWHDLF	468.84	493.30	517.76	95.04	6
L_MWHWTF	788.25	830.65	873.05	94.90	18
L_MWLKG8	941.51	965.60	989.69	97.50	18
L_MWM9HJ	1030.85	1064.80	1098.75	96.81	19
L_MWNP2J	1609.68	1840.00	2070.32	87.48	22
L_MWP2KN	361.46	375.40	389.34	96.29	17
L_MWRMW7	1848.49	2041.60	2234.71	90.54	18
L_MWWXVJ	476.90	487.65	498.40	97.80	16
L_MX22ZP	1600.80	1614.00	1627.20	99.18	15
L_MX25B0	404.41	418.20	431.99	96.70	16
L_MX2HMH	1815.16	1858.30	1901.44	97.68	21
L_MX3KZC	89.52	116.80	144.08	76.64	5
L_MX4MTK	581.99	585.70	589.41	99.37	17
L_MX5QGG	274.76	311.45	348.14	88.22	18
L_MX5RJH	439.75	454.50	469.25	96.75	18
L_MX82LX	219.27	310.30	401.33	70.66	6
L_MX8R7M	324.62	354.05	383.48	91.69	6
L_MX8W1J	719.75	723.90	728.05	99.43	17
L_MX9Z3M	799.29	832.50	865.71	96.01	18
L_MXB6J8	407.75	418.50	429.25	97.43	16
L_MXBBMB	2399.06	2485.50	2571.94	96.52	17
L_MXC6NF	161.50	169.65	177.80	95.19	6
L_MXDLMP	713.21	727.15	741.09	98.08	16
L_MXHD67	1025.95	1068.80	1111.65	95.99	15
L_MXHN47	2803.42	3150.50	3497.58	88.98	28
L_MXHYHW	692.58	727.35	762.12	95.22	20
L_MXLZNT	618.76	636.40	654.04	97.23	17
L_MXQ0TB	197.84	209.70	221.56	94.34	15
L_MXRK5C	149.81	188.80	227.79	79.35	4
L_MXTJM9	344.17	362.70	381.23	94.89	17
L_MXW1CN	75.82	230.90	385.98	32.84	13
L_MXWBDY	378.03	580.40	782.77	65.13	6
L_MXWZ10	244.69	252.70	260.71	96.83	17
L_MXYK9S	12.40	549.10	1085.80	2.26	25
L_MXZ0Q9	42.78	83.70	124.62	51.11	7
L_MY31L6	1858.57	2069.10	2279.63	89.83	21
L_MY3F45	592.19	685.30	778.41	86.41	27
L_MY44ZD	2082.02	2313.90	2545.78	89.98	22
L_MY7WVP	126.29	274.85	423.41	45.95	4
L_MY8112	2138.31	2237.50	2336.69	95.57	19
L_MY8CSH	568.75	649.70	730.65	87.54	17
L_MY8FNC	917.32	940.30	963.28	97.56	17
L_MY8JRN	39.87	103.55	167.23	38.51	30
L_MY9YHQ	355.24	396.60	437.96	89.57	16
L_MYHST6	256.37	266.90	277.43	96.06	19
L_MYJ6X7	341.88	348.40	354.92	98.13	3
L_MYKGQZ	1189.72	1204.40	1219.08	98.78	16
L_MYMRW6	221.50	245.15	268.80	90.35	16
L_MYMYZK	168.95	211.65	254.35	79.83	6
L_MYPL7F	1579.05	1983.50	2387.95	79.61	26
L_MYQ6S4	71.23	252.40	433.57	28.22	7
L_MYQF7P	363.33	531.90	700.47	68.31	4
L_MYQWR3	24.40	160.95	297.50	15.16	8
L_MYQZT6	3504.54	3572.15	3639.76	98.11	16
L_MYSHSZ	2947.02	3387.80	3828.58	86.99	21
L_MYV079	414.37	418.00	421.63	99.13	16
L_MYV4XZ	512.48	523.30	534.12	97.93	17
L_MYVKK0	1147.17	1195.50	1243.83	95.96	17
L_MYW1N6	418.95	802.50	1186.05	52.21	5
L_MYWSRS	886.55	928.80	971.05	95.45	19
L_MYZ8ZJ	612.02	694.60	777.18	88.11	18
L_MZ1DR0	92.98	176.90	260.82	52.56	3
L_MZ55BD	349.98	405.50	461.02	86.31	6
L_MZDQLB	701.83	832.30	962.77	84.32	15
L_MZHZ50	665.07	696.80	728.53	95.45	21
L_MZJN08	589.12	746.35	903.58	78.93	18
L_MZLSJC	793.68	808.80	823.92	98.13	15
L_MZNSG6	875.80	946.30	1016.80	92.55	22
L_MZQXQK	101.04	436.70	772.36	23.14	5
L_MZSJR8	457.43	485.30	513.17	94.26	19
L_MZVSSS	38.03	125.80	213.57	30.23	5
L_MZW4WT	1069.04	1115.30	1161.56	95.85	19
L_MZW6LZ	1817.71	1916.75	2015.79	94.83	18
L_MZZ4S1	1049.42	1077.00	1104.58	97.44	21
L_N003LV	1048.21	1087.50	1126.79	96.39	17
L_N01QSQ	837.96	885.55	933.14	94.63	24
L_N05NRC	1038.44	1157.20	1275.96	89.74	17
L_N075C3	1658.03	1779.60	1901.17	93.17	20
L_N0998D	574.39	586.10	597.81	98.00	17
L_N0BC8X	346.81	722.20	1097.59	48.02	6
L_N0CPY4	474.21	481.10	487.99	98.57	16
L_N0FCTW	2109.72	2326.25	2542.78	90.69	18
L_N0FP5Z	735.68	751.40	767.12	97.91	17
L_N0GXSN	939.67	1194.45	1449.23	78.67	6
L_N0M1L0	1342.83	1487.90	1632.97	90.25	20
L_N0N7ZF	223.16	325.90	428.64	68.47	5
L_N0NT45	318.60	344.40	370.20	92.51	15
L_N0QPC9	866.24	946.60	1026.96	91.51	21
L_N0XLH7	-65.15	384.15	833.45	-16.96	38
L_N0YHPP	743.92	932.80	1121.68	79.75	19
L_N0ZH5B	1124.69	1162.20	1199.71	96.77	18
L_N1109W	1138.12	1152.20	1166.28	98.78	18
L_N118GF	1151.32	1204.10	1256.88	95.62	18
L_N11D58	762.42	858.20	953.98	88.84	21
L_N12R16	106.73	115.70	124.67	92.25	8
L_N13HLN	374.89	583.20	791.51	64.28	23
L_N14BQ6	873.37	909.40	945.43	96.04	21
L_N17XG3	916.00	929.20	942.40	98.58	17
L_N1B2RR	829.94	854.70	879.46	97.10	17
L_N1BXJV	1541.88	1591.10	1640.32	96.91	19
L_N1CQV5	867.14	968.40	1069.66	89.54	21
L_N1FZDV	308.56	317.60	326.64	97.15	15
L_N1G2QB	1840.69	2120.60	2400.51	86.80	19
L_N1H2R4	1628.90	1760.85	1892.80	92.51	20
L_N1H927	40.65	185.20	329.75	21.95	7
L_N1JSN7	1372.33	1579.30	1786.27	86.89	20
L_N1L9BT	989.58	1002.40	1015.22	98.72	20
L_N1LY0P	124.56	249.10	373.64	50.00	7
L_N1P0WT	472.51	496.75	520.99	95.12	16
L_N1P4Y5	849.21	879.60	909.99	96.54	15
L_N1QH3W	680.62	714.20	747.78	95.30	16
L_N1TGTK	538.04	584.00	629.96	92.13	17
L_N1WSSC	-62.09	663.20	1388.49	-9.36	48
L_N1Z7G5	612.66	618.15	623.64	99.11	18
L_N1ZNRD	324.65	350.00	375.35	92.76	17
L_N1ZPS2	464.81	567.70	670.59	81.88	19
L_N202M3	926.69	1014.90	1103.11	91.31	17
L_N21WP1	693.81	699.15	704.49	99.24	16
L_N22ZQY	1167.49	1213.30	1259.11	96.22	17
L_N236RQ	685.14	711.90	738.66	96.24	20
L_N264GG	1058.45	1150.00	1241.55	92.04	22
L_N274WY	475.75	620.60	765.45	76.66	21
L_N27DQP	272.68	343.70	414.72	79.34	15
L_N29727	912.06	959.50	1006.94	95.06	17
L_N2BN94	2182.88	2258.05	2333.22	96.67	18
L_N2DD1T	949.44	1005.70	1061.96	94.41	20
L_N2DL4N	1078.79	1116.30	1153.81	96.64	17
L_N2DV67	1193.65	1219.30	1244.95	97.90	18
L_N2DVHY	377.88	410.20	442.52	92.12	17
L_N2H43W	185.89	236.00	286.11	78.77	8
